student_id,academic_year,programme_year,survey_responded,is_repeat_year,career_clarity,career_confidence,belonging_peers,belonging_programme,academic_self_efficacy,support_satisfaction
20738,1050-51,1,True,False,3.237,2.956,3.638,2.95,3.924,3.592
20739,1050-51,1,False,False,,,,,,
20740,1050-51,1,True,False,3.304,3.482,3.159,3.25,3.403,3.628
20741,1050-51,1,True,False,2.672,2.89,3.654,3.588,2.88,3.517
20742,1050-51,1,True,False,2.814,2.703,2.938,3.529,2.671,4.193
20743,1050-51,1,True,False,2.866,3.397,3.783,2.88,3.799,3.275
20744,1050-51,1,True,False,2.882,3.53,3.386,2.804,3.248,3.061
20745,1050-51,1,True,False,3.001,3.087,4.16,3.291,3.744,2.846
20746,1050-51,1,True,False,3.214,3.281,3.145,3.312,3.165,3.343
20747,1050-51,1,False,False,,,,,,
20748,1050-51,1,True,False,2.677,2.536,3.192,3.127,3.542,3.137
20749,1050-51,1,True,False,2.789,2.989,2.697,3.625,3.047,3.028
20750,1050-51,1,True,False,2.808,2.632,2.575,3.661,2.923,3.314
20751,1050-51,1,True,False,2.431,3.164,3.099,2.321,3.104,3.622
20752,1050-51,1,True,False,3.283,2.553,3.868,2.332,2.689,3.338
20753,1050-51,1,True,False,2.477,3.178,2.802,3.484,3.12,2.89
20754,1050-51,1,True,False,3.038,3.286,2.698,2.343,3.4,3.539
20755,1050-51,1,True,False,2.869,2.486,3.565,3.309,3.249,3.082
20756,1050-51,1,True,False,3.039,2.759,3.367,3.162,3.362,3.661
20757,1050-51,1,True,False,3.047,3.464,3.706,3.066,4.225,3.746
20758,1050-51,1,False,False,,,,,,
20759,1050-51,1,True,False,3.464,3.395,2.371,2.86,3.359,4.045
20760,1050-51,1,True,False,3.635,3.262,3.463,3.99,3.271,3.053
20761,1050-51,1,True,False,3.25,3.549,2.765,2.638,3.152,3.8
20762,1050-51,1,False,False,,,,,,
20763,1050-51,1,True,False,2.564,2.12,3.504,3.19,2.84,3.078
20764,1050-51,1,True,False,2.534,3.113,2.939,2.968,2.758,2.93
20765,1050-51,1,True,False,2.758,2.936,3.786,3.391,3.666,3.039
20766,1050-51,1,False,False,,,,,,
20767,1050-51,1,True,False,2.977,2.978,3.187,2.918,2.985,3.742
20768,1050-51,1,True,False,3.892,3.052,2.755,3.018,3.581,3.713
20769,1050-51,1,True,False,3.08,2.959,2.719,2.816,2.875,2.886
20770,1050-51,1,True,False,3.154,3.147,3.012,3.857,3.254,3.7
20771,1050-51,1,True,False,2.698,3.235,3.29,3.565,4.101,3.607
20772,1050-51,1,False,False,,,,,,
20773,1050-51,1,True,False,3.078,2.587,3.249,2.626,2.86,2.747
20774,1050-51,1,True,False,2.929,2.9,2.808,2.907,3.32,4.376
20775,1050-51,1,True,False,3.844,2.903,3.15,3.071,2.851,2.397
20776,1050-51,1,True,False,2.804,3.023,3.154,3.229,3.505,3.96
20777,1050-51,1,True,False,3.516,3.626,3.243,2.617,3.942,3.161
20778,1050-51,1,False,False,,,,,,
20779,1050-51,1,True,False,3.204,3.639,3.653,3.43,3.228,3.441
20780,1050-51,1,False,False,,,,,,
20781,1050-51,1,True,False,3.13,3.595,2.639,3.068,3.279,3.137
20782,1050-51,1,True,False,2.987,3.355,4.072,2.885,2.711,2.829
20783,1050-51,1,False,False,,,,,,
20784,1050-51,1,True,False,2.8,3.08,3.573,2.967,3.546,3.136
20785,1050-51,1,False,False,,,,,,
20786,1050-51,1,True,False,3.221,3.772,2.43,3.136,4.3,3.337
20787,1050-51,1,True,False,2.944,3.349,2.978,2.328,3.544,3.124
20788,1050-51,1,True,False,3.291,3.075,2.985,2.699,3.699,3.473
20789,1050-51,1,True,False,3.395,2.79,3.6,2.977,3.06,3.588
20790,1050-51,1,True,False,2.514,3.068,3.002,3.862,3.166,3.026
20791,1050-51,1,True,False,2.958,2.889,3.527,2.836,3.176,4.257
20792,1050-51,1,False,False,,,,,,
20793,1050-51,1,True,False,2.807,2.932,2.721,3.26,3.113,4.06
20794,1050-51,1,True,False,2.776,3.077,3.128,2.615,3.693,2.966
20795,1050-51,1,True,False,2.785,3.021,3.318,2.879,3.348,3.514
20796,1050-51,1,True,False,2.987,3.348,3.632,3.896,2.82,3.726
20797,1050-51,1,True,False,2.497,3.299,3.653,2.979,2.927,3.563
20798,1050-51,1,True,False,2.953,3.226,4.005,2.519,3.73,3.458
20799,1050-51,1,True,False,2.907,2.992,3.776,3.572,3.311,3.004
20800,1050-51,1,True,False,3.294,3.054,4.497,3.32,3.115,3.774
20801,1050-51,1,True,False,3.632,3.088,2.563,2.453,3.775,3.671
20802,1050-51,1,True,False,2.836,3.264,2.899,2.701,3.706,2.889
20803,1050-51,1,True,False,3.028,2.596,3.155,3.174,2.19,3.427
20804,1050-51,1,True,False,3.123,2.854,2.884,3.268,3.955,2.776
20805,1050-51,1,True,False,3.212,3.005,3.459,3.374,2.926,2.565
20806,1050-51,1,True,False,2.829,3.324,3.658,3.261,2.678,3.168
20807,1050-51,1,False,False,,,,,,
20808,1050-51,1,True,False,3.053,3.055,3.109,3.353,3.976,3.728
20809,1050-51,1,True,False,2.663,3.233,3.672,3.965,3.642,1.925
20810,1050-51,1,True,False,2.967,2.683,3.628,3.469,2.99,3.212
20811,1050-51,1,True,False,3.002,3.525,2.591,3.607,3.834,3.337
20812,1050-51,1,True,False,3.169,2.993,3.5,2.768,3.708,2.881
20813,1050-51,1,True,False,4.091,2.928,3.028,3.65,3.279,3.815
20814,1050-51,1,False,False,,,,,,
20815,1050-51,1,True,False,2.922,2.418,2.52,3.704,2.609,3.701
20816,1050-51,1,True,False,2.584,3.395,2.786,3.825,3.604,3.736
20817,1050-51,1,True,False,3.183,3.158,3.857,3.329,3.348,2.384
20818,1050-51,1,True,False,3.112,2.92,4.019,2.943,3.063,3.491
20819,1050-51,1,False,False,,,,,,
20820,1050-51,1,True,False,2.74,2.924,2.869,3.956,3.075,3.4
20821,1050-51,1,True,False,2.939,2.816,3.249,3.234,3.343,3.509
20822,1050-51,1,True,False,3.007,3.446,3.064,3.337,3.751,3.253
20823,1050-51,1,True,False,3.148,3.237,3.644,3.056,3.252,3.626
20824,1050-51,1,True,False,2.841,3.279,3.007,3.508,4.146,3.972
20825,1050-51,1,True,False,3.666,3.238,3.335,3.035,2.452,3.956
20826,1050-51,1,True,False,4.158,3.283,2.735,1.877,3.291,2.508
20827,1050-51,1,True,False,2.895,2.989,2.957,2.799,2.666,2.973
20828,1050-51,1,False,False,,,,,,
20829,1050-51,1,True,False,3.114,2.871,2.835,2.704,2.974,4.068
20830,1050-51,1,True,False,3.078,2.731,3.241,3.142,3.587,4.006
20831,1050-51,1,False,False,,,,,,
20832,1050-51,1,True,False,2.778,2.892,3.675,2.96,3.527,3.699
20833,1050-51,1,True,False,3.071,2.864,2.594,3.525,2.89,3.188
20834,1050-51,1,True,False,2.901,3.366,2.853,3.07,3.959,4.014
20835,1050-51,1,True,False,3.715,3.248,2.754,3.155,2.78,3.782
20836,1050-51,1,False,False,,,,,,
20837,1050-51,1,True,False,2.246,2.069,3.147,3.076,3.701,3.593
20838,1050-51,1,True,False,3.158,2.342,2.802,3.255,3.503,3.086
20839,1050-51,1,True,False,3.575,2.854,2.973,3.594,3.677,3.751
20840,1050-51,1,False,False,,,,,,
20841,1050-51,1,True,False,2.964,2.615,3.74,3.151,3.163,2.842
20842,1050-51,1,True,False,2.884,2.995,2.911,2.633,3.024,3.733
20843,1050-51,1,True,False,2.832,2.547,2.688,3.525,3.797,4.61
20844,1050-51,1,True,False,3.276,2.605,2.765,3.383,3.739,2.788
20845,1050-51,1,True,False,2.638,3.795,3.213,3.423,3.77,3.373
20846,1050-51,1,True,False,3.721,3.971,2.426,3.031,4.254,3.668
20847,1050-51,1,True,False,2.775,3.477,3.167,2.516,3.369,3.862
20848,1050-51,1,True,False,3.092,3.488,2.846,4.181,3.016,2.69
20849,1050-51,1,True,False,3.12,2.732,3.917,3.357,2.956,3.801
20850,1050-51,1,True,False,3.081,3.154,3.418,3.398,3.684,3.393
20851,1050-51,1,True,False,2.686,2.947,3.843,2.421,3.053,3.462
20852,1050-51,1,True,False,2.696,3.11,3.441,3.258,3.404,3.234
20853,1050-51,1,False,False,,,,,,
20854,1050-51,1,True,False,2.579,2.5,2.673,2.99,3.021,3.189
20855,1050-51,1,True,False,2.115,2.913,3.707,3.331,4.041,3.161
20856,1050-51,1,False,False,,,,,,
20857,1050-51,1,True,False,2.897,2.901,3.272,2.871,3.389,3.195
20858,1050-51,1,True,False,3.433,2.872,3.058,3.093,3.059,3.373
20859,1050-51,1,True,False,3.244,3.52,3.829,2.546,3.854,3.189
20860,1050-51,1,True,False,2.189,2.607,3.164,3.481,2.771,2.654
20861,1050-51,1,True,False,3.197,3.079,2.849,2.908,3.662,3.474
20862,1050-51,1,True,False,3.491,2.598,2.575,3.015,3.221,3.486
20863,1050-51,1,True,False,3.1,3.253,3.657,2.879,3.766,2.823
20864,1050-51,1,True,False,2.201,2.745,3.381,2.612,3.637,3.297
20865,1050-51,1,True,False,3.571,3.363,3.448,2.836,3.945,3.438
20866,1050-51,1,True,False,2.388,2.766,3.466,3.628,3.589,3.482
20867,1050-51,1,True,False,3.029,3.607,3.545,3.552,3.353,3.418
20868,1050-51,1,True,False,3.333,2.543,3.033,3.113,4.087,2.915
20869,1050-51,1,True,False,3.469,2.908,3.292,3.679,3.129,2.947
20870,1050-51,1,True,False,2.923,2.296,2.957,2.953,2.628,3.946
20871,1050-51,1,True,False,3.484,2.843,3.126,3.322,3.951,3.249
20872,1050-51,1,True,False,2.704,2.286,3.007,3.282,3.204,3.396
20873,1050-51,1,True,False,3.566,3.008,3.618,2.803,3.647,3.524
20874,1050-51,1,True,False,2.564,2.843,2.624,3.204,2.817,3.367
20875,1050-51,1,True,False,3.362,3.23,2.891,2.76,3.526,3.412
20876,1050-51,1,True,False,2.776,2.686,2.991,3.879,3.123,3.091
20877,1050-51,1,False,False,,,,,,
20878,1050-51,1,True,False,2.327,3.185,3.597,2.582,3.318,2.583
20879,1050-51,1,True,False,2.643,2.683,3.221,3.211,3.778,2.55
20880,1050-51,1,True,False,3.443,2.978,2.893,2.698,3.122,3.461
20881,1050-51,1,True,False,3.398,2.836,2.294,3.789,4.01,3.552
20882,1050-51,1,True,False,2.926,2.982,3.043,2.431,3.178,3.349
20883,1050-51,1,True,False,3.305,3.102,2.708,3.038,2.784,3.551
20884,1050-51,1,False,False,,,,,,
20885,1050-51,1,True,False,2.908,2.275,3.341,2.666,2.889,2.158
20886,1050-51,1,True,False,3.183,3.477,3.228,2.759,3.649,4.083
20887,1050-51,1,False,False,,,,,,
20888,1050-51,1,True,False,2.82,2.544,3.879,3.264,3.159,3.356
20889,1050-51,1,True,False,3.012,2.313,3.254,4.464,3.188,3.373
20890,1050-51,1,True,False,3.666,3.259,3.671,3.126,3.65,3.991
20891,1050-51,1,True,False,2.809,3.457,3.605,3.18,2.756,2.839
20892,1050-51,1,True,False,3.288,3.214,3.127,2.468,3.793,3.853
20893,1050-51,1,True,False,3.331,2.781,3.107,3.665,3.511,3.358
20894,1050-51,1,True,False,2.968,2.186,3.086,3.431,3.279,3.468
20895,1050-51,1,True,False,2.714,2.799,2.995,2.955,3.124,3.413
20896,1050-51,1,False,False,,,,,,
20897,1050-51,1,True,False,3.34,2.962,2.949,3.24,3.564,3.603
20898,1050-51,1,True,False,3.326,2.709,2.78,3.201,3.793,3.518
20899,1050-51,1,True,False,3.273,3.801,3.145,2.928,3.444,2.409
20900,1050-51,1,True,False,2.69,2.451,3.058,3.498,3.263,3.301
20901,1050-51,1,True,False,2.887,2.916,3.048,3.665,2.938,2.843
20902,1050-51,1,True,False,2.288,2.797,3.717,3.837,3.471,2.727
20903,1050-51,1,True,False,3.264,3.138,3.034,2.647,3.615,2.818
20904,1050-51,1,True,False,2.956,3.199,3.333,3.253,3.609,2.462
20905,1050-51,1,True,False,2.896,2.428,3.112,3.483,3.639,2.732
20906,1050-51,1,True,False,2.528,2.513,3.343,3.347,3.537,3.427
20907,1050-51,1,False,False,,,,,,
20908,1050-51,1,False,False,,,,,,
20909,1050-51,1,True,False,3.237,3.407,2.907,3.076,3.507,2.86
20910,1050-51,1,True,False,2.696,2.78,2.966,3.27,3.482,3.113
20911,1050-51,1,True,False,3.397,2.451,2.927,3.424,2.924,3.559
20912,1050-51,1,False,False,,,,,,
20913,1050-51,1,False,False,,,,,,
20914,1050-51,1,True,False,2.951,2.661,3.258,3.762,3.405,3.199
20915,1050-51,1,True,False,3.52,3.688,3.671,3.467,2.69,3.648
20916,1050-51,1,True,False,3.239,3.243,3.296,2.416,3.617,3.4
20917,1050-51,1,True,False,2.855,3.391,3.023,3.027,3.467,3.538
20918,1050-51,1,True,False,3.65,3.101,3.188,3.253,2.927,3.54
20919,1050-51,1,True,False,2.988,3.541,2.738,3.315,3.518,4.296
20920,1050-51,1,True,False,2.457,2.999,3.265,3.022,3.197,3.215
20921,1050-51,1,False,False,,,,,,
20922,1050-51,1,False,False,,,,,,
20923,1050-51,1,False,False,,,,,,
20924,1050-51,1,True,False,2.429,2.88,3.113,2.626,4.228,2.951
20925,1050-51,1,True,False,3.014,2.897,2.508,3.303,3.394,3.928
20926,1050-51,1,True,False,2.075,2.887,2.6,3.31,3.073,3.797
20927,1050-51,1,True,False,2.757,3.359,3.399,2.803,3.143,2.257
20928,1050-51,1,True,False,2.954,2.433,3.357,3.252,3.03,4.23
20929,1050-51,1,True,False,3.243,3.276,2.144,2.761,3.379,3.285
20930,1050-51,1,True,False,3.047,3.395,3.335,3.869,3.728,3.032
20931,1050-51,1,True,False,2.957,2.812,2.512,3.48,2.318,3.111
20932,1050-51,1,True,False,2.815,2.974,3.291,3.868,3.017,3.758
20933,1050-51,1,False,False,,,,,,
20934,1050-51,1,False,False,,,,,,
20935,1050-51,1,True,False,2.949,2.065,3.525,2.905,3.575,3.141
20936,1050-51,1,True,False,3.593,2.691,3.477,3.707,3.339,2.647
20937,1050-51,1,False,False,,,,,,
20938,1050-51,1,False,False,,,,,,
20939,1050-51,1,False,False,,,,,,
20940,1050-51,1,True,False,3.137,2.658,3.363,3.502,2.714,3.353
20941,1050-51,1,True,False,3.098,3.38,2.682,2.616,3.514,3.052
20942,1050-51,1,True,False,2.958,3.35,3.371,3.055,3.866,3.371
20943,1050-51,1,True,False,3.319,3.464,2.95,3.364,2.442,3.053
20944,1050-51,1,True,False,2.743,2.663,2.552,3.927,3.158,2.744
20945,1050-51,1,False,False,,,,,,
20946,1050-51,1,True,False,2.623,3.282,2.768,3.074,3.845,4.318
20947,1050-51,1,True,False,2.083,3.01,2.808,3.251,2.776,4.005
20948,1050-51,1,True,False,2.846,3.237,3.621,3.747,3.788,3.267
20949,1050-51,1,True,False,2.608,3.361,3.669,3.122,2.944,3.243
20950,1050-51,1,True,False,2.072,3.478,3.142,3.777,3.106,3.503
20951,1050-51,1,False,False,,,,,,
20952,1050-51,1,False,False,,,,,,
20953,1050-51,1,False,False,,,,,,
20954,1050-51,1,True,False,3.077,3.219,3.106,3.12,2.748,2.769
20955,1050-51,1,False,False,,,,,,
20956,1050-51,1,False,False,,,,,,
20957,1050-51,1,True,False,2.828,3.421,2.786,2.25,3.854,2.574
20958,1050-51,1,True,False,2.38,3.195,2.775,3.209,2.531,3.4
20959,1050-51,1,False,False,,,,,,
20960,1050-51,1,True,False,2.509,2.758,2.901,2.723,2.856,3.563
20961,1050-51,1,True,False,2.863,3.118,3.741,3.468,3.582,3.34
20962,1050-51,1,True,False,2.898,3.526,3.281,3.628,3.585,3.594
20963,1050-51,1,False,False,,,,,,
20964,1050-51,1,True,False,2.82,2.503,2.95,4.035,3.127,3.603
20965,1050-51,1,True,False,2.995,3.575,2.771,3.243,3.228,3.728
20966,1050-51,1,True,False,2.416,2.823,3.497,2.624,4.317,4.15
20967,1050-51,1,True,False,2.909,3.094,3.23,3.563,3.6,3.371
20968,1050-51,1,True,False,2.949,2.997,2.18,3.672,3.378,3.713
20969,1050-51,1,False,False,,,,,,
20970,1050-51,1,True,False,3.148,2.698,3.021,3.421,3.429,4.156
20971,1050-51,1,True,False,3.106,3.358,2.991,2.89,3.618,3.305
20972,1050-51,1,False,False,,,,,,
20973,1050-51,1,True,False,2.702,1.601,3.138,3.462,3.632,1.944
20974,1050-51,1,True,False,3.015,2.918,3.14,3.436,3.942,2.789
20975,1050-51,1,True,False,2.672,2.791,3.878,3.136,2.691,2.941
20976,1050-51,1,True,False,3.183,3.108,3.148,2.944,3.176,3.628
20977,1050-51,1,True,False,3.001,3.299,3.719,2.795,3.196,3.441
20978,1050-51,1,True,False,2.884,2.627,3.464,3.016,3.308,3.312
20979,1050-51,1,True,False,3.077,3.285,2.509,2.798,3.123,3.317
20980,1050-51,1,True,False,3.196,3.091,3.591,3.628,3.214,3.104
20981,1050-51,1,True,False,2.886,3.054,3.265,2.736,4.027,3.604
20982,1050-51,1,True,False,2.964,3.262,2.929,3.119,3.976,2.842
20983,1050-51,1,True,False,2.265,2.885,3.099,3.628,2.514,3.667
20984,1050-51,1,False,False,,,,,,
20985,1050-51,1,True,False,2.827,2.822,2.97,2.648,3.195,3.637
20986,1050-51,1,True,False,2.675,2.582,3.694,3.753,3.53,3.653
20987,1050-51,1,True,False,3.462,2.513,2.937,3.739,3.164,3.807
20988,1050-51,1,False,False,,,,,,
20989,1050-51,1,True,False,3.449,2.976,3.222,2.672,3.861,3.149
20990,1050-51,1,False,False,,,,,,
20991,1050-51,1,True,False,3.38,3.346,3.46,3.023,3.61,2.955
20992,1050-51,1,True,False,3.257,2.848,2.957,3.423,3.4,3.179
20993,1050-51,1,True,False,2.546,2.922,3.602,3.356,3.192,3.395
20994,1050-51,1,True,False,2.736,2.755,3.168,3.278,3.563,3.035
20995,1050-51,1,True,False,2.76,3.144,3.143,2.85,3.304,2.984
20996,1050-51,1,True,False,3.255,3.237,2.74,2.889,4.083,3.357
20997,1050-51,1,False,False,,,,,,
20998,1050-51,1,True,False,3.022,2.929,3.547,2.479,2.953,3.142
20999,1050-51,1,True,False,3.368,3.641,2.868,2.633,3.302,3.363
21000,1050-51,1,False,False,,,,,,
21001,1050-51,1,True,False,2.999,3.663,3.507,3.449,3.92,4.029
21002,1050-51,1,False,False,,,,,,
21003,1050-51,1,True,False,3.046,3.042,2.62,4.161,4.223,4.139
21004,1050-51,1,False,False,,,,,,
21005,1050-51,1,False,False,,,,,,
21006,1050-51,1,True,False,3.318,2.638,3.185,3.584,3.77,3.203
21007,1050-51,1,True,False,2.875,2.927,3.169,3.149,3.648,3.56
21008,1050-51,1,True,False,2.903,2.75,2.871,4.012,3.264,3.247
21009,1050-51,1,True,False,2.546,2.524,3.385,2.623,3.694,3.339
21010,1050-51,1,True,False,3.276,2.85,3.33,2.947,3.614,3.706
21011,1050-51,1,False,False,,,,,,
21012,1050-51,1,False,False,,,,,,
21013,1050-51,1,False,False,,,,,,
21014,1050-51,1,True,False,3.245,3.212,3.748,3.798,2.504,3.502
21015,1050-51,1,True,False,2.995,2.26,3.242,3.605,3.558,2.825
21016,1050-51,1,False,False,,,,,,
21017,1050-51,1,True,False,2.605,2.737,3.024,3.061,2.711,2.815
21018,1050-51,1,True,False,3.03,3.097,3.842,3.033,3.43,3.45
21019,1050-51,1,True,False,2.952,3.105,3.715,3.149,2.884,3.085
21020,1050-51,1,True,False,3.171,2.853,3.271,3.593,3.468,3.87
21021,1050-51,1,True,False,3.131,2.751,3.873,3.538,3.471,4.329
21022,1050-51,1,True,False,3.403,3.267,2.666,2.677,2.741,3.09
21023,1050-51,1,True,False,3.102,2.376,3.319,3.317,3.785,2.951
21024,1050-51,1,False,False,,,,,,
21025,1050-51,1,True,False,3.178,2.923,3.742,3.477,3.725,3.016
21026,1050-51,1,True,False,3.029,3.105,2.729,3.543,2.489,3.942
21027,1050-51,1,True,False,3.517,2.611,2.866,3.22,3.493,3.832
21028,1050-51,1,False,False,,,,,,
21029,1050-51,1,True,False,3.88,3.646,2.888,2.738,3.616,3.362
21030,1050-51,1,True,False,3.14,2.954,2.85,3.571,3.214,3.534
21031,1050-51,1,True,False,3.203,2.973,3.229,3.341,3.434,3.32
21032,1050-51,1,True,False,2.224,2.661,3.17,3.296,3.143,3.359
21033,1050-51,1,True,False,3.28,2.878,3.7,2.737,3.17,3.32
21034,1050-51,1,True,False,3.106,2.632,3.272,2.689,3.204,3.914
21035,1050-51,1,True,False,2.604,3.082,3.931,3.214,3.159,3.619
21036,1050-51,1,True,False,3.129,2.575,3.179,3.094,2.177,2.726
21037,1050-51,1,True,False,3.191,2.72,3.597,3.343,3.676,3.917
21038,1050-51,1,True,False,3.019,3.472,2.861,2.915,2.494,2.966
21039,1050-51,1,True,False,3.02,2.794,2.887,2.508,3.632,2.525
21040,1050-51,1,True,False,3.386,3.646,3.306,3.213,3.438,4.25
21041,1050-51,1,True,False,3.642,2.359,3.081,3.487,3.426,3.265
21042,1050-51,1,True,False,2.361,3.729,2.953,2.767,3.776,2.827
21043,1050-51,1,True,False,3.164,3.034,3.34,3.422,3.828,3.048
21044,1050-51,1,True,False,2.867,2.983,3.348,2.906,2.743,1.694
21045,1050-51,1,False,False,,,,,,
21046,1050-51,1,False,False,,,,,,
21047,1050-51,1,False,False,,,,,,
21048,1050-51,1,False,False,,,,,,
21049,1050-51,1,True,False,2.954,3.69,3.069,2.89,3.466,3.736
21050,1050-51,1,True,False,3.006,2.94,2.984,3.211,3.869,3.496
21051,1050-51,1,True,False,2.361,2.414,2.909,3.037,3.473,3.81
21052,1050-51,1,True,False,2.929,2.924,3.152,3.196,2.99,2.81
21053,1050-51,1,True,False,2.618,3.288,3.494,2.473,2.925,4.051
21054,1050-51,1,False,False,,,,,,
21055,1050-51,1,True,False,2.971,2.351,3.642,3.247,3.091,2.896
21056,1050-51,1,True,False,2.707,2.788,3.154,3.054,3.669,3.303
21057,1050-51,1,False,False,,,,,,
21058,1050-51,1,True,False,3.904,2.996,3.609,2.812,4.161,3.945
21059,1050-51,1,True,False,2.694,2.5,2.93,4.106,3.784,4.666
21060,1050-51,1,True,False,3.264,3.384,2.341,3.442,3.784,3.687
21061,1050-51,1,True,False,3.355,2.776,3.325,3.123,3.874,3.226
21062,1050-51,1,True,False,2.858,3.736,2.944,3.234,3.052,3.751
21063,1050-51,1,True,False,2.895,2.671,3.535,2.75,3.259,3.454
21064,1050-51,1,True,False,2.478,3.474,2.883,3.65,2.758,3.395
21065,1050-51,1,True,False,2.715,3.382,2.518,3.136,3.786,3.133
21066,1050-51,1,True,False,3.195,2.736,3.493,3.295,3.36,3.753
21067,1050-51,1,True,False,2.924,3.023,4.078,2.94,2.54,3.315
21068,1050-51,1,False,False,,,,,,
21069,1050-51,1,True,False,2.366,3.47,2.749,3.378,3.68,3.581
21070,1050-51,1,True,False,2.461,2.553,3.437,3.38,3.839,2.652
21071,1050-51,1,True,False,3.426,3.375,3.326,2.769,3.704,2.869
21072,1050-51,1,True,False,3.034,2.443,3.435,2.323,3.403,3.133
21073,1050-51,1,False,False,,,,,,
21074,1050-51,1,True,False,3.142,2.93,3.957,3.091,3.72,2.964
21075,1050-51,1,True,False,2.073,2.994,3.224,3.223,3.549,3.0
21076,1050-51,1,True,False,3.08,3.157,3.742,3.696,4.177,2.641
21077,1050-51,1,True,False,2.531,3.17,2.359,3.21,3.846,3.575
21078,1050-51,1,False,False,,,,,,
21079,1050-51,1,True,False,3.004,3.061,3.439,2.866,2.868,2.539
21080,1050-51,1,True,False,3.301,3.133,3.884,3.355,4.141,2.799
21081,1050-51,1,True,False,3.397,2.697,3.88,2.645,2.683,3.432
21082,1050-51,1,True,False,2.821,3.316,3.11,3.168,3.263,3.017
21083,1050-51,1,True,False,3.319,3.054,3.715,3.627,3.214,3.562
21084,1050-51,1,True,False,2.98,3.166,3.129,3.512,3.765,3.985
21085,1050-51,1,True,False,3.209,3.063,3.532,3.864,2.386,3.268
21086,1050-51,1,True,False,2.748,3.368,3.496,3.029,3.431,2.87
21087,1050-51,1,True,False,3.247,3.296,3.092,3.02,3.323,2.782
21088,1050-51,1,True,False,3.159,2.941,2.41,3.614,3.064,3.352
21089,1050-51,1,True,False,3.144,3.184,3.06,3.752,3.038,3.704
21090,1050-51,1,True,False,3.178,2.947,3.13,3.215,2.895,3.678
21091,1050-51,1,False,False,,,,,,
21092,1050-51,1,True,False,2.852,3.239,2.992,3.2,3.298,2.99
21093,1050-51,1,True,False,3.112,3.161,3.803,3.898,3.574,3.487
21094,1050-51,1,True,False,3.088,2.599,3.541,2.818,3.159,2.65
21095,1050-51,1,True,False,3.217,3.064,3.393,3.604,3.914,2.884
21096,1050-51,1,True,False,2.478,2.833,3.455,3.204,2.816,3.416
21097,1050-51,1,False,False,,,,,,
21098,1050-51,1,False,False,,,,,,
21099,1050-51,1,True,False,3.23,3.424,3.323,3.004,2.962,3.03
21100,1050-51,1,True,False,2.925,2.746,2.983,3.036,3.08,2.517
21101,1050-51,1,True,False,2.583,2.919,3.391,3.308,4.224,3.655
21102,1050-51,1,False,False,,,,,,
21103,1050-51,1,False,False,,,,,,
21104,1050-51,1,True,False,2.662,3.007,3.796,3.71,3.456,3.486
21105,1050-51,1,True,False,3.094,3.505,2.348,3.226,3.153,4.108
21106,1050-51,1,True,False,2.859,2.918,3.283,3.675,3.53,2.968
21107,1050-51,1,True,False,2.771,3.028,3.685,3.185,3.623,3.028
21108,1050-51,1,True,False,3.5,3.359,3.29,2.98,3.678,2.994
21109,1050-51,1,True,False,2.891,2.746,3.211,2.975,3.8,4.182
21110,1050-51,1,True,False,3.115,3.215,2.62,3.063,2.959,4.124
21111,1050-51,1,False,False,,,,,,
21112,1050-51,1,True,False,2.765,3.007,2.877,3.246,3.621,3.486
21113,1050-51,1,True,False,3.495,3.088,3.655,3.282,3.545,3.691
21114,1050-51,1,True,False,2.364,2.579,3.406,2.815,2.89,2.746
21115,1050-51,1,True,False,3.682,2.882,2.961,3.675,3.693,3.448
21116,1050-51,1,True,False,2.609,2.789,3.27,3.526,3.436,3.465
21117,1050-51,1,True,False,3.415,2.371,2.932,3.56,3.664,3.807
21118,1050-51,1,True,False,2.802,2.716,2.141,2.925,4.092,3.308
21119,1050-51,1,True,False,3.0,3.93,2.824,3.744,3.178,3.357
21120,1050-51,1,True,False,2.895,2.621,3.29,3.331,2.943,2.93
21121,1050-51,1,True,False,3.025,2.92,3.228,3.406,2.939,3.51
21122,1050-51,1,True,False,2.554,3.514,3.539,2.442,3.214,3.734
21123,1050-51,1,True,False,2.532,2.734,2.842,3.101,2.718,3.987
21124,1050-51,1,True,False,2.53,3.177,3.573,3.065,3.712,2.532
21125,1050-51,1,True,False,3.107,2.653,3.712,3.283,2.701,3.538
21126,1050-51,1,True,False,2.058,2.235,1.913,3.835,3.496,4.288
