student_id,academic_year_graduated,programme_code,degree_classification,degree_weighted_avg
15855,1051-52,1_1_2,Third,47.6
15858,1051-52,1_2_1,First,76.9
15864,1051-52,1_2_1,2:2,54.9
15867,1051-52,2_2_3,2:2,54.8
15873,1051-52,2_4_11,2:1,69.7
15878,1051-52,2_2_5,2:1,65.8
15881,1051-52,2_4_12,2:2,50.5
15886,1051-52,3_1_1,2:1,68.9
15895,1051-52,4_2_12,2:2,55.6
15902,1051-52,2_3_7,2:2,59.2
15903,1051-52,2_4_10,2:1,60.6
15913,1051-52,2_3_8,2:1,61.9
15914,1051-52,2_3_7,2:2,51.2
15917,1051-52,2_3_7,2:1,61.3
15921,1051-52,2_2_2,2:1,65.0
15954,1051-52,1_1_5,2:2,56.5
15957,1051-52,2_3_8,2:2,57.7
15965,1051-52,2_2_3,2:1,60.3
15966,1051-52,3_2_2,2:2,59.2
15971,1051-52,3_1_1,2:1,68.7
15972,1051-52,3_2_2,2:1,63.6
15974,1051-52,1_1_3,First,70.5
15981,1051-52,1_1_2,First,78.1
16001,1051-52,2_3_7,2:2,53.2
16005,1051-52,2_2_6,2:1,66.2
16006,1051-52,1_1_3,Third,46.7
16010,1051-52,1_1_2,2:2,57.8
16012,1051-52,2_2_6,2:1,69.0
16015,1051-52,1_1_1,2:1,64.8
16023,1051-52,1_1_5,2:1,62.9
16042,1051-52,1_1_2,2:1,66.0
16052,1051-52,3_2_2,2:2,52.3
16054,1051-52,2_2_2,2:1,64.8
16059,1051-52,2_3_8,2:2,59.6
16067,1051-52,2_1_1,2:1,65.9
16074,1051-52,2_1_1,2:2,53.6
16087,1051-52,1_1_3,2:1,60.7
16098,1051-52,2_4_10,2:1,65.8
16100,1051-52,2_3_7,2:1,61.1
16101,1051-52,2_2_5,2:1,66.3
16121,1051-52,2_4_11,2:1,60.9
16128,1051-52,2_1_1,First,70.1
16132,1051-52,2_4_12,2:2,58.5
16133,1051-52,2_4_11,2:2,55.8
16165,1051-52,2_2_5,2:2,54.4
16166,1051-52,2_4_12,2:2,57.6
16175,1051-52,3_1_1,2:1,66.2
16178,1051-52,2_1_1,2:2,57.7
16179,1051-52,2_3_9,2:2,57.2
16180,1051-52,2_2_2,First,75.5
16181,1051-52,2_4_12,2:2,55.2
16183,1051-52,3_2_2,2:2,55.1
16186,1051-52,2_2_6,2:2,52.8
16187,1051-52,2_2_4,2:1,67.2
16188,1051-52,4_2_12,First,74.5
16192,1051-52,2_2_3,2:2,52.2
16193,1051-52,2_2_6,First,75.9
16195,1051-52,1_2_1,2:2,53.7
16214,1051-52,4_2_12,2:1,68.7
16221,1051-52,4_2_12,2:2,55.0
16227,1051-52,2_2_2,2:1,62.7
16231,1051-52,2_2_5,2:2,50.2
16246,1051-52,1_1_2,2:1,63.7
16252,1051-52,2_2_3,2:2,53.2
16255,1051-52,2_2_2,2:2,55.3
16256,1051-52,2_2_2,2:2,54.0
16260,1051-52,2_2_5,2:1,68.4
16261,1051-52,3_2_2,2:1,63.0
16264,1051-52,4_2_12,2:1,68.3
16266,1051-52,4_2_12,2:2,57.4
16272,1051-52,2_3_7,2:2,53.0
16275,1051-52,1_1_3,2:1,64.9
16277,1051-52,2_3_9,2:1,67.0
16286,1051-52,1_1_1,2:1,60.7
16290,1051-52,2_1_1,2:1,63.8
16293,1051-52,2_2_4,2:1,60.9
16298,1051-52,2_3_9,2:1,62.2
16304,1051-52,2_3_9,2:1,62.0
16308,1051-52,2_2_5,2:1,61.4
16312,1051-52,4_2_12,2:1,62.9
16314,1051-52,1_2_1,2:2,50.5
16315,1051-52,2_3_8,2:2,58.8
16333,1051-52,2_1_1,2:1,66.2
16344,1051-52,1_1_1,First,72.7
16345,1051-52,2_2_4,2:1,60.8
16347,1051-52,4_2_12,2:2,52.9
16358,1051-52,2_4_12,First,70.7
16362,1051-52,2_3_7,2:1,68.8
16368,1051-52,1_2_1,2:2,58.9
16376,1051-52,2_4_12,2:1,60.9
16382,1051-52,2_2_2,2:2,54.5
16386,1051-52,1_1_4,2:2,53.6
16387,1051-52,1_1_2,2:1,63.8
16388,1051-52,2_1_1,First,74.2
16389,1051-52,2_4_10,2:1,64.5
16397,1051-52,2_4_10,2:1,60.4
16401,1051-52,1_1_2,2:1,65.9
16407,1051-52,2_3_7,2:1,69.8
16411,1051-52,2_4_10,2:2,54.8
16413,1051-52,2_3_8,2:1,61.7
16420,1051-52,2_2_3,2:1,62.4
16431,1051-52,2_4_12,2:2,53.8
16438,1051-52,2_2_2,Third,49.8
16439,1051-52,3_1_1,First,74.1
16449,1051-52,2_2_2,2:1,65.0
16452,1051-52,2_4_11,2:1,69.8
16454,1051-52,1_1_1,2:1,69.0
16456,1051-52,2_3_7,2:2,54.5
16469,1051-52,3_1_1,2:1,61.6
16471,1051-52,2_2_4,2:1,62.8
16474,1051-52,2_4_12,2:2,55.1
16475,1051-52,2_4_10,2:1,60.1
16493,1051-52,2_3_9,2:2,53.5
16494,1051-52,2_2_4,2:1,64.0
16496,1051-52,2_2_2,2:2,54.9
16499,1051-52,2_3_9,2:2,57.0
16500,1051-52,2_3_8,2:1,61.9
16505,1051-52,1_1_2,2:2,57.3
16506,1051-52,2_2_6,2:1,62.0
16509,1051-52,1_2_1,First,70.2
16511,1051-52,1_1_4,2:1,68.3
16512,1051-52,2_2_4,2:2,57.4
16515,1051-52,2_3_7,2:2,54.0
16518,1051-52,2_3_7,2:1,66.8
16527,1051-52,4_2_12,2:1,64.5
16537,1051-52,4_2_12,2:1,65.7
16538,1051-52,3_1_1,2:1,68.1
16541,1051-52,2_4_12,2:1,63.5
16544,1051-52,2_4_12,2:1,65.2
16550,1051-52,2_4_10,Third,49.7
16557,1051-52,3_1_1,2:2,53.6
16558,1051-52,2_4_10,2:1,66.2
16560,1051-52,2_3_8,2:1,64.2
16564,1051-52,2_4_11,2:2,50.3
16568,1051-52,2_2_2,2:2,53.2
16573,1051-52,2_2_3,2:1,64.5
16575,1051-52,1_2_1,Third,46.8
16578,1051-52,1_1_3,2:1,68.0
16580,1051-52,1_1_5,2:2,54.5
16581,1051-52,3_2_2,2:2,51.4
16582,1051-52,2_2_4,2:2,54.4
16587,1051-52,2_3_8,First,70.4
16594,1051-52,2_2_2,2:1,65.7
16602,1051-52,1_1_1,First,70.8
16603,1051-52,2_1_1,2:1,62.4
16604,1051-52,1_1_4,2:2,59.4
16615,1051-52,1_1_2,Third,49.8
16619,1051-52,4_2_12,Third,43.3
16621,1051-52,2_4_12,2:2,56.1
16624,1051-52,1_1_4,2:2,58.9
16625,1051-52,1_2_1,2:2,54.1
16634,1051-52,2_2_3,2:1,68.7
16635,1051-52,4_2_12,2:2,54.1
16642,1051-52,2_4_12,2:2,57.3
16649,1051-52,2_2_5,2:1,65.2
1665,1051-52,1_1_4,2:2,51.2
16652,1051-52,1_1_5,2:2,55.6
16658,1051-52,2_2_4,2:1,64.2
16665,1051-52,2_3_9,2:2,59.1
16671,1051-52,1_1_1,2:2,53.6
16672,1051-52,1_1_5,2:1,64.3
16683,1051-52,2_3_7,2:2,59.5
16686,1051-52,2_2_3,2:1,66.9
16698,1051-52,2_1_1,2:1,64.2
16709,1051-52,4_2_12,2:1,61.0
16715,1051-52,2_2_6,2:1,69.0
16732,1051-52,2_3_8,Third,48.2
16739,1051-52,3_2_2,Third,47.7
16749,1051-52,2_3_7,2:1,61.4
16754,1051-52,2_4_12,2:2,51.9
16761,1051-52,2_2_4,2:2,56.2
16762,1051-52,1_1_4,2:1,67.5
16764,1051-52,2_2_4,2:2,52.9
16769,1051-52,1_1_5,Third,49.7
16772,1051-52,1_1_5,2:2,56.6
16773,1051-52,1_1_5,2:2,55.7
16783,1051-52,1_1_5,2:1,63.3
16785,1051-52,1_1_3,2:1,69.6
16788,1051-52,2_2_4,2:2,51.9
16796,1051-52,2_4_11,2:2,56.3
16801,1051-52,4_2_12,2:2,57.4
16810,1051-52,2_2_2,2:1,65.3
16811,1051-52,2_4_12,2:2,56.6
16819,1051-52,2_2_3,2:1,61.6
16832,1051-52,4_2_12,First,70.5
16839,1051-52,2_4_12,2:2,54.6
16840,1051-52,3_2_2,2:1,68.2
16844,1051-52,2_4_12,2:2,57.9
16845,1051-52,2_3_8,2:1,66.6
16846,1051-52,1_1_5,2:1,64.6
16870,1051-52,2_4_12,2:1,63.5
16871,1051-52,2_2_6,2:1,65.2
16879,1051-52,2_2_4,2:2,57.8
16885,1051-52,2_3_7,2:2,59.2
16891,1051-52,2_3_9,2:1,65.0
16894,1051-52,2_2_3,2:1,60.4
16904,1051-52,2_2_5,2:1,61.7
16908,1051-52,2_2_4,Third,48.6
16909,1051-52,3_2_2,First,75.8
16912,1051-52,2_1_1,2:2,50.2
16917,1051-52,1_1_2,2:2,55.7
16921,1051-52,2_2_5,2:2,53.6
16931,1051-52,2_4_10,2:2,50.5
16932,1051-52,4_2_12,2:1,64.2
16933,1051-52,1_1_1,2:1,60.9
16937,1051-52,2_3_7,2:1,63.5
16943,1051-52,1_1_5,2:2,56.0
16953,1051-52,2_3_7,2:1,67.3
16959,1051-52,1_1_2,2:1,68.7
16967,1051-52,1_1_2,2:1,60.4
16969,1051-52,4_2_12,2:1,63.2
16972,1051-52,4_2_12,2:1,62.3
16991,1051-52,2_2_6,2:2,58.9
16992,1051-52,2_4_12,2:2,58.6
16996,1051-52,1_1_1,2:2,57.0
17004,1051-52,2_2_2,2:1,64.3
17008,1051-52,1_1_3,2:1,63.8
17013,1051-52,2_4_11,2:2,52.8
17017,1051-52,3_2_2,2:2,55.6
17020,1051-52,1_1_3,2:1,64.2
17023,1051-52,4_2_12,First,79.9
17025,1051-52,3_2_2,2:1,67.4
17029,1051-52,2_3_9,2:1,63.2
17032,1051-52,2_3_9,First,73.0
17036,1051-52,1_2_1,2:1,67.0
17038,1051-52,2_2_2,2:1,62.6
17060,1051-52,2_1_1,2:1,64.1
17065,1051-52,2_3_9,2:1,68.3
17066,1051-52,4_2_12,2:2,54.4
17067,1051-52,2_2_3,2:1,60.0
17072,1051-52,2_3_8,2:1,63.9
17086,1051-52,2_2_4,2:1,60.3
17096,1051-52,2_3_8,2:1,62.4
17098,1051-52,2_4_12,2:2,54.1
17099,1051-52,2_1_1,First,71.1
17103,1051-52,2_2_3,2:2,52.1
17107,1051-52,2_4_10,2:2,55.8
17109,1051-52,2_3_9,2:2,57.7
17113,1051-52,4_2_12,2:1,67.7
17114,1051-52,2_2_3,2:2,52.5
17116,1051-52,2_3_9,2:1,63.1
17129,1051-52,1_1_2,2:2,59.0
17133,1051-52,2_2_2,First,72.5
17144,1051-52,1_1_2,2:1,60.6
17154,1051-52,3_2_2,2:2,54.2
17160,1051-52,2_2_6,2:1,65.0
17161,1051-52,2_4_10,Third,49.6
17166,1051-52,2_2_5,2:1,67.0
17168,1051-52,2_2_3,2:2,58.7
17170,1051-52,2_3_7,2:1,69.8
17187,1051-52,4_2_12,Third,45.4
17189,1051-52,1_1_5,2:2,53.6
17190,1051-52,2_4_12,2:1,63.2
17191,1051-52,2_4_10,2:1,69.7
17200,1051-52,2_1_1,First,75.7
17205,1051-52,1_1_1,2:1,68.1
17220,1051-52,2_4_11,2:1,63.2
17224,1051-52,1_1_2,2:2,54.5
17230,1051-52,2_2_4,2:1,68.2
17232,1051-52,2_2_2,2:1,70.0
17233,1051-52,2_2_6,2:1,67.6
17237,1051-52,2_4_12,2:1,65.4
17238,1051-52,2_3_7,2:1,66.3
17241,1051-52,2_3_8,2:1,65.4
17242,1051-52,1_1_4,2:2,57.9
17245,1051-52,2_1_1,2:1,64.1
17253,1051-52,1_1_1,First,73.3
17267,1051-52,2_2_3,First,75.2
17268,1051-52,2_2_6,2:2,52.3
17271,1051-52,2_2_3,First,76.7
17278,1051-52,1_1_1,2:1,66.9
17283,1051-52,2_4_12,2:1,65.5
17290,1051-52,2_3_7,2:1,64.2
17293,1051-52,1_2_1,2:1,63.4
17294,1051-52,4_2_12,Third,48.1
17296,1051-52,1_1_2,Third,49.5
17297,1051-52,2_2_3,First,74.2
17300,1051-52,2_1_1,2:2,59.4
17305,1051-52,2_2_3,2:2,58.3
17306,1051-52,2_3_7,2:2,55.8
17311,1051-52,2_2_2,2:1,69.0
17313,1051-52,2_2_3,2:1,61.1
17323,1051-52,2_4_12,2:1,61.4
17325,1051-52,2_4_12,2:1,68.7
17329,1051-52,2_2_4,2:1,66.6
17330,1051-52,4_2_12,First,81.1
17338,1051-52,2_4_11,2:2,52.6
17342,1051-52,1_1_4,2:2,53.7
17356,1051-52,2_4_12,2:1,65.5
17366,1051-52,1_1_4,2:1,60.6
17369,1051-52,1_1_5,First,70.8
17372,1051-52,2_1_1,2:1,69.1
17377,1051-52,2_4_10,2:2,59.0
17378,1051-52,2_2_5,First,71.0
17384,1051-52,4_2_12,First,72.0
17393,1051-52,2_2_2,2:2,57.5
17394,1051-52,2_3_8,2:2,50.4
17396,1051-52,3_2_2,2:1,61.5
17397,1051-52,2_3_8,2:1,67.1
17400,1051-52,2_4_10,2:2,56.6
17401,1051-52,2_2_2,2:2,55.6
17404,1051-52,4_2_12,Third,47.7
17418,1051-52,2_2_2,2:2,59.0
17422,1051-52,4_2_12,2:2,52.4
17423,1051-52,2_2_5,First,73.6
17427,1051-52,1_1_3,First,75.8
17436,1051-52,2_3_8,2:2,52.0
17438,1051-52,2_2_2,2:1,63.0
17451,1051-52,1_1_3,2:1,63.9
17452,1051-52,3_1_1,First,75.4
17453,1051-52,1_1_5,First,77.5
17456,1051-52,1_1_2,2:2,53.4
17464,1051-52,1_1_3,2:1,66.7
17469,1051-52,3_2_2,2:2,54.4
17475,1051-52,2_2_4,2:1,68.5
17478,1051-52,4_2_12,First,83.6
17494,1051-52,2_3_8,2:2,55.5
17496,1051-52,2_2_2,2:1,66.4
17507,1051-52,2_4_12,Third,47.8
17509,1051-52,2_2_2,First,72.9
17511,1051-52,1_1_4,2:1,64.1
17514,1051-52,1_2_1,2:1,61.7
17518,1051-52,1_1_4,2:2,56.3
17521,1051-52,4_2_12,First,70.2
17524,1051-52,4_2_12,2:2,56.7
17526,1051-52,2_2_2,First,72.0
17527,1051-52,2_1_1,2:1,62.0
17553,1051-52,3_2_2,2:1,62.1
17555,1051-52,1_2_1,First,75.3
17556,1051-52,2_2_3,2:1,60.6
17562,1051-52,3_1_1,2:2,59.8
17565,1051-52,2_3_7,2:1,63.5
17566,1051-52,2_2_5,2:1,60.8
17571,1051-52,1_1_1,2:1,67.7
17575,1051-52,2_2_2,2:1,66.8
17577,1051-52,1_1_1,2:2,51.4
17589,1051-52,1_1_4,Third,49.1
17594,1051-52,1_2_1,2:2,52.1
17595,1051-52,2_2_4,2:2,53.3
17597,1051-52,3_2_2,2:1,60.0
17602,1051-52,2_2_2,2:1,64.2
17605,1051-52,3_1_1,First,77.6
17606,1051-52,2_3_7,First,70.9
17607,1051-52,1_2_1,2:1,67.4
17609,1051-52,2_2_2,2:2,59.5
17614,1051-52,1_1_1,Third,49.6
17621,1051-52,4_2_12,2:1,61.4
17624,1051-52,2_3_9,2:2,53.7
17627,1051-52,2_3_7,2:2,58.8
17629,1051-52,1_1_1,2:1,64.9
17632,1051-52,2_4_11,2:1,63.2
17634,1051-52,4_2_12,First,84.1
17645,1051-52,2_2_4,2:2,53.0
17650,1051-52,2_2_3,2:1,65.9
17651,1051-52,1_1_3,2:2,58.0
17654,1051-52,3_2_2,2:1,60.6
17655,1051-52,2_3_9,First,72.4
17658,1051-52,1_1_5,First,75.1
17660,1051-52,2_2_5,First,71.8
17662,1051-52,1_1_2,2:1,63.6
17663,1051-52,2_3_9,2:2,52.3
17665,1051-52,1_1_1,First,72.1
17666,1051-52,1_1_1,First,71.8
17671,1051-52,2_3_7,First,70.8
17674,1051-52,2_2_3,2:1,60.2
17677,1051-52,2_4_12,2:1,64.9
17682,1051-52,2_3_9,2:1,61.5
17684,1051-52,2_3_7,Third,49.4
17686,1051-52,2_4_12,2:2,50.7
17689,1051-52,2_3_8,2:2,57.5
17695,1051-52,2_3_8,First,70.9
17696,1051-52,4_2_12,2:2,51.4
17698,1051-52,2_2_3,2:1,60.5
17707,1051-52,2_4_12,2:2,56.2
17719,1051-52,2_4_10,2:1,60.0
17722,1051-52,2_3_8,2:2,55.3
17723,1051-52,3_2_2,2:2,57.1
17727,1051-52,2_3_7,2:2,57.6
17742,1051-52,3_2_2,2:2,50.5
17746,1051-52,1_1_2,2:1,67.8
17755,1051-52,2_2_6,2:2,57.6
17758,1051-52,4_2_12,2:2,55.5
17767,1051-52,2_1_1,2:1,63.2
17769,1051-52,1_1_3,First,72.1
17771,1051-52,2_2_3,First,70.0
17773,1051-52,2_1_1,2:1,64.0
17791,1051-52,3_1_1,2:1,63.9
17794,1051-52,2_1_1,First,74.3
17798,1051-52,2_3_8,2:1,68.9
17804,1051-52,2_2_5,First,74.8
17809,1051-52,3_2_2,2:1,64.7
17811,1051-52,2_2_3,2:1,65.0
17818,1051-52,2_3_9,2:2,51.5
17819,1051-52,1_1_5,2:2,50.7
17824,1051-52,2_4_10,2:2,52.9
17826,1051-52,1_1_3,2:1,63.8
17827,1051-52,2_3_8,2:2,58.5
17830,1051-52,1_1_2,2:1,65.3
17850,1051-52,2_2_4,2:2,59.0
17854,1051-52,2_4_10,2:1,69.7
17855,1051-52,3_2_2,2:1,64.5
17861,1051-52,2_4_10,2:2,55.1
17864,1051-52,1_1_1,2:1,64.1
17874,1051-52,2_4_10,2:1,65.5
17884,1051-52,1_1_5,First,71.5
17885,1051-52,2_3_8,2:1,67.2
17894,1051-52,2_2_3,Third,49.5
17895,1051-52,1_1_1,2:1,60.9
17898,1051-52,2_1_1,2:2,53.9
17900,1051-52,2_2_3,2:1,65.2
17901,1051-52,2_1_1,2:2,58.2
17917,1051-52,2_3_9,2:2,55.0
17921,1051-52,2_2_2,2:1,64.3
17926,1051-52,1_1_1,2:2,53.3
17927,1051-52,2_2_2,2:2,57.3
17940,1051-52,1_1_5,First,72.7
17944,1051-52,1_1_2,2:1,65.8
17952,1051-52,2_2_5,2:1,68.2
17954,1051-52,1_1_2,2:2,52.2
17956,1051-52,2_1_1,2:2,55.3
17959,1051-52,2_1_1,2:1,69.1
17967,1051-52,2_4_12,2:1,61.0
17979,1051-52,1_1_2,2:1,65.5
17980,1051-52,2_3_8,First,78.7
17985,1051-52,2_2_3,2:1,61.5
17998,1051-52,2_2_4,2:1,64.8
18014,1051-52,1_1_3,2:1,61.1
18016,1051-52,1_1_3,2:2,52.9
18017,1051-52,4_2_12,First,76.1
18019,1051-52,2_3_9,2:2,54.0
18026,1051-52,3_1_1,2:1,67.0
18028,1051-52,4_2_12,2:1,62.1
18030,1051-52,2_4_11,Third,47.1
18032,1051-52,2_2_2,2:1,60.4
18033,1051-52,2_4_12,Third,48.6
18041,1051-52,1_1_2,Third,46.5
18044,1051-52,2_3_7,First,73.2
18050,1051-52,1_1_2,2:1,60.7
18051,1051-52,2_2_6,First,75.3
18054,1051-52,1_1_5,2:2,59.0
18056,1051-52,4_2_12,2:2,55.3
18059,1051-52,4_2_12,2:2,58.9
18061,1051-52,1_1_2,2:1,69.5
18090,1051-52,1_1_4,2:2,58.5
18091,1051-52,1_1_2,2:2,50.8
18092,1051-52,1_1_1,2:2,54.4
18094,1051-52,2_1_1,2:1,60.0
18100,1051-52,4_2_12,Third,47.9
18102,1051-52,2_3_9,2:1,63.6
18113,1051-52,2_3_9,2:2,54.6
18120,1051-52,2_2_4,Third,46.5
18128,1051-52,2_2_2,First,74.6
18129,1051-52,2_3_9,2:2,59.9
18133,1051-52,2_2_4,2:1,63.0
18140,1051-52,2_2_4,2:1,62.8
18146,1051-52,2_3_9,2:2,53.1
18147,1051-52,2_3_7,Third,41.6
18148,1051-52,2_2_3,2:1,63.0
18156,1051-52,4_2_12,2:2,59.1
18162,1051-52,2_3_8,2:2,52.1
18172,1051-52,2_2_6,2:2,54.4
18177,1051-52,2_3_8,Third,49.8
18184,1051-52,2_4_12,2:1,60.0
18187,1051-52,3_2_2,2:2,59.6
18197,1051-52,1_1_3,First,80.7
18198,1051-52,2_2_2,2:2,51.5
18199,1051-52,4_2_12,Third,45.1
18201,1051-52,4_2_12,First,77.0
18202,1051-52,1_1_4,2:1,62.0
18203,1051-52,1_1_5,2:1,63.7
18206,1051-52,2_1_1,2:2,55.7
18218,1051-52,3_2_2,First,74.3
18219,1051-52,2_1_1,First,76.0
18221,1051-52,1_1_2,2:2,55.9
18224,1051-52,2_2_2,2:1,66.6
18225,1051-52,2_1_1,Third,49.0
18237,1051-52,1_1_2,First,73.6
18238,1051-52,3_2_2,2:2,59.2
18239,1051-52,2_3_8,2:2,55.3
18240,1051-52,2_3_9,2:2,50.4
18241,1051-52,3_1_1,2:1,63.3
18242,1051-52,2_3_9,2:1,64.0
18250,1051-52,2_3_8,2:2,52.7
18267,1051-52,2_3_7,2:2,51.8
18271,1051-52,1_1_3,2:2,52.5
18272,1051-52,2_2_5,2:2,58.8
18276,1051-52,2_1_1,2:1,65.5
18282,1051-52,2_2_6,2:2,56.2
18283,1051-52,1_1_4,2:1,67.3
18286,1051-52,4_2_12,2:1,67.0
18292,1051-52,4_2_12,First,78.8
18299,1051-52,2_4_10,2:1,67.8
18301,1051-52,2_4_11,2:2,57.3
18308,1051-52,1_1_4,2:1,65.6
18309,1051-52,1_1_3,2:2,50.3
18314,1051-52,1_1_2,2:2,53.2
18316,1051-52,2_2_6,2:2,53.3
18322,1051-52,1_1_2,2:2,59.2
18334,1051-52,3_1_1,2:2,59.9
18338,1051-52,2_3_7,2:2,57.9
18341,1051-52,2_3_9,2:2,53.9
18343,1051-52,1_1_2,2:2,56.2
18357,1051-52,4_2_12,Third,48.5
18360,1051-52,2_1_1,2:1,66.5
18364,1051-52,3_1_1,First,70.2
18369,1051-52,1_2_1,2:2,53.6
18370,1051-52,1_1_2,2:1,61.0
18371,1051-52,2_2_4,2:2,54.9
18372,1051-52,1_2_1,Third,47.3
18375,1051-52,1_1_3,2:1,67.0
18376,1051-52,1_1_2,2:2,57.2
18380,1051-52,1_1_2,2:1,69.3
18390,1051-52,2_4_12,2:1,60.1
18394,1051-52,4_2_12,First,70.7
18409,1051-52,2_2_2,First,71.3
18414,1051-52,3_2_2,2:2,50.3
18419,1051-52,2_2_4,2:2,51.1
18421,1051-52,2_2_2,2:1,68.2
18425,1051-52,4_2_12,First,80.0
18434,1051-52,1_1_3,2:1,67.7
18439,1051-52,3_1_1,2:1,60.5
18442,1051-52,2_2_3,2:1,63.3
18445,1051-52,2_2_5,2:1,65.7
18452,1051-52,1_2_1,2:1,64.2
18468,1051-52,2_2_3,2:1,60.6
18474,1051-52,2_3_8,2:2,53.5
18481,1051-52,1_1_4,2:1,62.6
18484,1051-52,1_1_2,Third,49.8
18485,1051-52,3_2_2,2:1,63.8
18487,1051-52,2_2_3,2:1,68.4
18488,1051-52,1_1_2,2:2,56.4
18495,1051-52,2_4_10,2:1,62.3
18526,1051-52,4_2_12,2:1,63.3
18545,1051-52,2_2_6,2:2,51.5
18546,1051-52,1_1_1,2:1,67.5
18549,1051-52,2_3_8,2:2,58.3
18550,1051-52,4_2_12,2:1,68.4
18554,1051-52,1_1_4,First,70.5
18555,1051-52,1_1_4,2:1,69.7
18557,1051-52,1_1_2,2:1,60.5
18558,1051-52,4_2_12,First,70.1
18571,1051-52,2_4_10,2:1,66.9
18575,1051-52,4_2_12,2:1,67.0
18580,1051-52,2_3_8,2:2,57.9
18582,1051-52,1_2_1,2:1,61.4
18590,1051-52,2_3_9,2:2,58.7
18591,1051-52,4_2_12,2:1,66.8
18597,1051-52,2_2_5,Third,49.0
18598,1051-52,4_2_12,2:1,65.1
18600,1051-52,4_2_12,First,77.4
18605,1051-52,2_1_1,First,71.7
18606,1051-52,2_2_3,2:2,56.9
18608,1051-52,2_4_10,2:1,61.3
18621,1051-52,1_2_1,2:1,62.8
18628,1051-52,2_2_3,First,74.8
18638,1051-52,2_1_1,2:2,56.3
18645,1051-52,1_1_3,2:1,64.1
18647,1051-52,1_1_2,2:2,59.2
18651,1051-52,2_3_8,2:1,64.9
18652,1051-52,2_2_6,2:1,60.5
18658,1051-52,2_3_7,2:1,68.1
18663,1051-52,2_2_3,2:1,68.2
18668,1051-52,2_2_4,2:1,69.0
18669,1051-52,2_4_12,2:2,55.1
18670,1051-52,1_1_2,2:2,53.1
18675,1051-52,2_3_8,Third,49.6
18681,1051-52,2_4_10,Third,49.2
18695,1051-52,3_2_2,2:2,53.5
18696,1051-52,1_1_3,2:1,67.3
18698,1051-52,2_4_12,2:1,61.7
18702,1051-52,2_4_11,2:2,55.1
18703,1051-52,2_3_8,2:1,66.2
18706,1051-52,4_2_12,2:2,51.1
18707,1051-52,1_1_4,2:1,63.0
18708,1051-52,2_3_7,2:2,51.5
18724,1051-52,4_2_12,2:2,55.0
18728,1051-52,2_2_6,2:1,61.9
18740,1051-52,2_3_7,2:1,61.5
18741,1051-52,1_2_1,2:2,59.3
18742,1051-52,2_4_12,2:1,65.0
18743,1051-52,2_1_1,2:2,55.3
18751,1051-52,2_3_8,2:2,57.2
18758,1051-52,2_2_6,2:1,62.2
18766,1051-52,2_2_3,2:1,69.2
18767,1051-52,2_2_6,Third,47.2
18771,1051-52,2_2_5,2:2,58.8
18783,1051-52,1_1_4,2:1,61.3
18784,1051-52,2_4_10,2:1,63.3
18786,1051-52,4_2_12,2:1,60.1
18787,1051-52,2_3_8,2:1,68.8
18790,1051-52,2_4_10,2:1,64.1
18797,1051-52,2_2_2,2:1,61.7
18801,1051-52,2_1_1,2:2,53.9
18802,1051-52,1_1_4,2:1,68.5
18803,1051-52,4_2_12,First,73.7
18805,1051-52,4_2_12,Third,42.1
18807,1051-52,2_2_4,2:1,68.2
18817,1051-52,2_2_2,First,70.2
18821,1051-52,4_2_12,Third,48.2
18827,1051-52,2_3_7,2:1,63.8
18834,1051-52,2_1_1,2:1,65.9
18838,1051-52,2_2_5,2:1,60.8
18843,1051-52,4_2_12,2:2,59.2
18844,1051-52,2_2_3,2:2,52.9
18851,1051-52,4_2_12,2:2,51.9
18859,1051-52,1_1_2,2:2,59.6
18868,1051-52,2_4_10,2:2,51.2
18873,1051-52,2_3_8,2:2,53.4
18883,1051-52,1_1_4,First,71.9
18887,1051-52,2_3_7,2:2,55.0
18893,1051-52,1_1_1,2:1,61.6
18902,1051-52,2_3_9,First,73.2
18904,1051-52,1_1_1,Third,49.6
18915,1051-52,4_2_12,Third,45.4
18919,1051-52,2_2_4,2:1,62.3
18923,1051-52,2_1_1,2:2,54.1
18924,1051-52,2_3_8,2:2,51.5
18926,1051-52,2_2_4,2:1,60.9
18929,1051-52,1_1_5,2:1,66.5
18936,1051-52,2_2_5,2:1,61.7
18941,1051-52,2_3_8,2:1,66.4
18945,1051-52,2_3_7,First,70.7
18954,1051-52,1_1_4,2:1,66.8
18956,1051-52,3_1_1,2:2,59.4
18960,1051-52,2_2_2,2:1,66.9
18964,1051-52,1_1_5,Third,46.9
18975,1051-52,3_2_2,2:2,52.9
18984,1051-52,2_3_7,2:2,58.5
19001,1051-52,2_2_2,2:2,53.7
19003,1051-52,1_1_2,2:1,60.2
19007,1051-52,2_4_12,2:2,60.0
19014,1051-52,4_2_12,2:2,51.0
19020,1051-52,3_2_2,2:2,55.3
19025,1051-52,4_2_12,2:2,59.9
19031,1051-52,2_3_9,2:1,60.0
19035,1051-52,2_3_8,2:2,52.1
19039,1051-52,1_2_1,2:2,56.6
19053,1051-52,2_3_8,2:2,56.8
19054,1051-52,4_2_12,2:2,59.0
19056,1051-52,2_4_10,2:2,57.0
19057,1051-52,1_2_1,2:1,66.2
19061,1051-52,1_1_3,2:2,50.2
19062,1051-52,2_4_12,2:1,63.6
