student_id,academic_year_graduated,survey_responded,outcome_type,professional_level,employment_sector,salary_band,time_to_outcome_months,outcome_recorded_at
15485,1051-52,False,,,,,,1053-08-01
15495,1051-52,False,,,,,,1053-08-01
15497,1051-52,True,employed,professional,management_consulting,5.0,3.0,1053-08-01
15500,1051-52,True,employed,non_professional,craft_and_making,3.0,3.0,1053-08-01
15507,1051-52,True,employed,non_professional,creative_industries,2.0,5.0,1053-08-01
15512,1051-52,True,employed,professional,legal_services,4.0,7.0,1053-08-01
15513,1051-52,True,unemployed,,,,15.0,1053-08-01
15514,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15518,1051-52,True,unemployed,,,,9.0,1053-08-01
15523,1051-52,True,employed,professional,hospitality_and_tourism,2.0,5.0,1053-08-01
15527,1051-52,True,employed,non_professional,creative_industries,4.0,1.0,1053-08-01
15533,1051-52,True,employed,non_professional,heritage_and_curation,3.0,7.0,1053-08-01
15536,1051-52,True,unknown,,,,6.0,1053-08-01
15538,1051-52,False,,,,,,1053-08-01
15542,1051-52,True,further_study,,further_study,,3.0,1053-08-01
15544,1051-52,False,,,,,,1053-08-01
15550,1051-52,True,employed,non_professional,creative_industries,3.0,5.0,1053-08-01
15552,1051-52,True,employed,professional,public_health,4.0,5.0,1053-08-01
15556,1051-52,True,employed,professional,architecture_and_built_environment,5.0,5.0,1053-08-01
15560,1051-52,True,unemployed,,,,14.0,1053-08-01
15561,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15562,1051-52,False,,,,,,1053-08-01
15567,1051-52,True,employed,professional,creative_industries,4.0,7.0,1053-08-01
15570,1051-52,True,employed,non_professional,design_and_media,3.0,10.0,1053-08-01
15579,1051-52,True,employed,professional,heritage_and_curation,5.0,6.0,1053-08-01
15583,1051-52,False,,,,,,1053-08-01
15586,1051-52,False,,,,,,1053-08-01
15590,1051-52,False,,,,,,1053-08-01
15594,1051-52,True,employed,non_professional,creative_industries,4.0,8.0,1053-08-01
15597,1051-52,True,employed,professional,architecture_and_built_environment,5.0,3.0,1053-08-01
15601,1051-52,True,employed,professional,social_care,5.0,3.0,1053-08-01
15602,1051-52,True,employed,professional,creative_industries,3.0,2.0,1053-08-01
15608,1051-52,True,unemployed,,,,19.0,1053-08-01
15612,1051-52,True,employed,non_professional,architecture_and_built_environment,5.0,3.0,1053-08-01
15615,1051-52,True,employed,professional,allied_health_professions,2.0,3.0,1053-08-01
15618,1051-52,False,,,,,,1053-08-01
15623,1051-52,True,employed,professional,human_resources,2.0,6.0,1053-08-01
15625,1051-52,False,,,,,,1053-08-01
15628,1051-52,True,employed,non_professional,allied_health_professions,2.0,6.0,1053-08-01
15645,1051-52,True,employed,professional,education,3.0,3.0,1053-08-01
15650,1051-52,False,,,,,,1053-08-01
15656,1051-52,False,,,,,,1053-08-01
15658,1051-52,False,,,,,,1053-08-01
15661,1051-52,True,employed,professional,social_care,3.0,2.0,1053-08-01
15665,1051-52,True,employed,professional,creative_industries,3.0,7.0,1053-08-01
15667,1051-52,False,,,,,,1053-08-01
15676,1051-52,True,employed,non_professional,creative_industries,3.0,4.0,1053-08-01
15684,1051-52,True,employed,professional,hospitality_and_tourism,5.0,4.0,1053-08-01
15695,1051-52,False,,,,,,1053-08-01
15702,1051-52,True,further_study,,further_study,,3.0,1053-08-01
15712,1051-52,True,employed,professional,education,4.0,3.0,1053-08-01
15715,1051-52,True,employed,professional,architecture_and_built_environment,5.0,6.0,1053-08-01
15717,1051-52,True,employed,non_professional,creative_industries,1.0,2.0,1053-08-01
15729,1051-52,False,,,,,,1053-08-01
15733,1051-52,True,unemployed,,,,14.0,1053-08-01
15734,1051-52,True,employed,non_professional,architecture_and_built_environment,2.0,9.0,1053-08-01
15740,1051-52,True,employed,non_professional,architecture_and_built_environment,1.0,5.0,1053-08-01
15745,1051-52,True,employed,professional,heritage_and_curation,4.0,7.0,1053-08-01
15749,1051-52,True,further_study,,further_study,,2.0,1053-08-01
15751,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15757,1051-52,True,unknown,,,,4.0,1053-08-01
15760,1051-52,False,,,,,,1053-08-01
15764,1051-52,False,,,,,,1053-08-01
15769,1051-52,True,further_study,,further_study,,5.0,1053-08-01
15770,1051-52,False,,,,,,1053-08-01
15777,1051-52,True,further_study,,further_study,,2.0,1053-08-01
15778,1051-52,True,further_study,,further_study,,3.0,1053-08-01
15782,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15785,1051-52,False,,,,,,1053-08-01
15792,1051-52,False,,,,,,1053-08-01
15804,1051-52,True,employed,professional,human_resources,4.0,7.0,1053-08-01
15808,1051-52,False,,,,,,1053-08-01
15815,1051-52,True,further_study,,further_study,,2.0,1053-08-01
15816,1051-52,True,employed,non_professional,architecture_and_built_environment,3.0,5.0,1053-08-01
15830,1051-52,False,,,,,,1053-08-01
15832,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15835,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15837,1051-52,True,employed,professional,design_and_media,4.0,4.0,1053-08-01
15839,1051-52,True,unknown,,,,12.0,1053-08-01
15848,1051-52,True,employed,non_professional,creative_industries,2.0,4.0,1053-08-01
15854,1051-52,True,employed,non_professional,management_consulting,1.0,5.0,1053-08-01
15857,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15858,1051-52,True,further_study,,further_study,,4.0,1053-08-01
15864,1051-52,True,employed,professional,finance_and_banking,3.0,5.0,1053-08-01
15873,1051-52,False,,,,,,1053-08-01
15875,1051-52,True,unemployed,,,,15.0,1053-08-01
15883,1051-52,True,employed,non_professional,healthcare_and_nhs,1.0,11.0,1053-08-01
15886,1051-52,False,,,,,,1053-08-01
15888,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15891,1051-52,True,employed,professional,design_and_media,1.0,6.0,1053-08-01
15900,1051-52,True,employed,professional,finance_and_banking,5.0,4.0,1053-08-01
15904,1051-52,True,employed,professional,craft_and_making,4.0,1.0,1053-08-01
15909,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15913,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15914,1051-52,True,employed,professional,heritage_and_curation,4.0,4.0,1053-08-01
15917,1051-52,True,employed,professional,design_and_media,5.0,4.0,1053-08-01
15919,1051-52,True,employed,professional,architecture_and_built_environment,3.0,2.0,1053-08-01
15921,1051-52,False,,,,,,1053-08-01
15923,1051-52,True,employed,professional,design_and_media,2.0,6.0,1053-08-01
15935,1051-52,True,employed,professional,creative_industries,4.0,5.0,1053-08-01
15944,1051-52,True,employed,non_professional,craft_and_making,3.0,5.0,1053-08-01
15954,1051-52,True,employed,non_professional,human_resources,3.0,9.0,1053-08-01
15965,1051-52,True,further_study,,further_study,,1.0,1053-08-01
15971,1051-52,True,unemployed,,,,17.0,1053-08-01
15972,1051-52,True,unemployed,,,,16.0,1053-08-01
15974,1051-52,True,employed,professional,hospitality_and_tourism,4.0,6.0,1053-08-01
15981,1051-52,True,unknown,,,,7.0,1053-08-01
16001,1051-52,True,further_study,,further_study,,3.0,1053-08-01
16007,1051-52,False,,,,,,1053-08-01
16012,1051-52,True,unknown,,,,17.0,1053-08-01
16023,1051-52,True,further_study,,further_study,,1.0,1053-08-01
16036,1051-52,True,employed,non_professional,design_and_media,2.0,4.0,1053-08-01
16042,1051-52,False,,,,,,1053-08-01
16051,1051-52,True,further_study,,further_study,,6.0,1053-08-01
16067,1051-52,True,employed,professional,heritage_and_curation,4.0,8.0,1053-08-01
16074,1051-52,False,,,,,,1053-08-01
16082,1051-52,False,,,,,,1053-08-01
16085,1051-52,True,unemployed,,,,19.0,1053-08-01
16098,1051-52,False,,,,,,1053-08-01
16121,1051-52,True,employed,professional,creative_industries,3.0,6.0,1053-08-01
16128,1051-52,False,,,,,,1053-08-01
16132,1051-52,True,employed,professional,creative_industries,2.0,8.0,1053-08-01
16133,1051-52,True,employed,non_professional,design_and_media,1.0,4.0,1053-08-01
16142,1051-52,False,,,,,,1053-08-01
16162,1051-52,False,,,,,,1053-08-01
16165,1051-52,True,employed,professional,architecture_and_built_environment,3.0,5.0,1053-08-01
16166,1051-52,False,,,,,,1053-08-01
16175,1051-52,True,further_study,,further_study,,3.0,1053-08-01
16178,1051-52,True,unemployed,,,,19.0,1053-08-01
16179,1051-52,True,unemployed,,,,7.0,1053-08-01
16180,1051-52,True,employed,professional,architecture_and_built_environment,5.0,3.0,1053-08-01
16181,1051-52,True,employed,professional,design_and_media,3.0,3.0,1053-08-01
16187,1051-52,False,,,,,,1053-08-01
16188,1051-52,False,,,,,,1053-08-01
16192,1051-52,True,employed,non_professional,craft_and_making,2.0,2.0,1053-08-01
16193,1051-52,True,employed,professional,design_and_media,5.0,3.0,1053-08-01
16197,1051-52,True,employed,professional,architecture_and_built_environment,3.0,3.0,1053-08-01
16204,1051-52,True,employed,non_professional,architecture_and_built_environment,1.0,5.0,1053-08-01
16212,1051-52,False,,,,,,1053-08-01
16214,1051-52,False,,,,,,1053-08-01
16221,1051-52,True,employed,professional,allied_health_professions,5.0,7.0,1053-08-01
16226,1051-52,False,,,,,,1053-08-01
16227,1051-52,True,employed,non_professional,creative_industries,1.0,7.0,1053-08-01
16246,1051-52,True,employed,non_professional,legal_services,3.0,5.0,1053-08-01
16249,1051-52,True,employed,professional,management_consulting,3.0,1.0,1053-08-01
16251,1051-52,False,,,,,,1053-08-01
16254,1051-52,False,,,,,,1053-08-01
16256,1051-52,True,employed,professional,heritage_and_curation,2.0,2.0,1053-08-01
16260,1051-52,True,employed,professional,creative_industries,4.0,3.0,1053-08-01
16261,1051-52,True,unemployed,,,,15.0,1053-08-01
16264,1051-52,True,further_study,,further_study,,1.0,1053-08-01
16272,1051-52,False,,,,,,1053-08-01
16274,1051-52,True,unemployed,,,,14.0,1053-08-01
16275,1051-52,False,,,,,,1053-08-01
16277,1051-52,True,employed,professional,architecture_and_built_environment,3.0,4.0,1053-08-01
16279,1051-52,True,employed,non_professional,social_care,1.0,7.0,1053-08-01
16280,1051-52,True,employed,professional,finance_and_banking,3.0,6.0,1053-08-01
16286,1051-52,True,further_study,,further_study,,2.0,1053-08-01
16290,1051-52,True,employed,professional,architecture_and_built_environment,4.0,4.0,1053-08-01
16293,1051-52,False,,,,,,1053-08-01
16298,1051-52,True,employed,professional,architecture_and_built_environment,4.0,8.0,1053-08-01
16299,1051-52,False,,,,,,1053-08-01
16304,1051-52,True,employed,non_professional,creative_industries,3.0,2.0,1053-08-01
16308,1051-52,False,,,,,,1053-08-01
16312,1051-52,False,,,,,,1053-08-01
16315,1051-52,False,,,,,,1053-08-01
16321,1051-52,True,employed,professional,legal_services,5.0,5.0,1053-08-01
16331,1051-52,True,employed,professional,heritage_and_curation,3.0,4.0,1053-08-01
16333,1051-52,False,,,,,,1053-08-01
16342,1051-52,False,,,,,,1053-08-01
16344,1051-52,True,employed,professional,hospitality_and_tourism,5.0,3.0,1053-08-01
16345,1051-52,True,employed,non_professional,creative_industries,1.0,6.0,1053-08-01
16347,1051-52,True,employed,professional,allied_health_professions,4.0,6.0,1053-08-01
16362,1051-52,True,employed,professional,craft_and_making,3.0,1.0,1053-08-01
16376,1051-52,False,,,,,,1053-08-01
16382,1051-52,True,employed,professional,heritage_and_curation,3.0,5.0,1053-08-01
16387,1051-52,True,further_study,,further_study,,2.0,1053-08-01
16388,1051-52,True,employed,professional,architecture_and_built_environment,5.0,4.0,1053-08-01
16389,1051-52,False,,,,,,1053-08-01
16397,1051-52,False,,,,,,1053-08-01
16401,1051-52,True,employed,professional,finance_and_banking,4.0,7.0,1053-08-01
16405,1051-52,True,employed,non_professional,craft_and_making,3.0,6.0,1053-08-01
16407,1051-52,False,,,,,,1053-08-01
16411,1051-52,True,employed,professional,creative_industries,3.0,5.0,1053-08-01
16413,1051-52,True,further_study,,further_study,,2.0,1053-08-01
16418,1051-52,True,employed,professional,public_health,4.0,1.0,1053-08-01
16428,1051-52,False,,,,,,1053-08-01
16431,1051-52,False,,,,,,1053-08-01
16438,1051-52,True,employed,non_professional,design_and_media,3.0,2.0,1053-08-01
16439,1051-52,True,employed,professional,public_sector_and_civil_service,4.0,8.0,1053-08-01
16449,1051-52,True,employed,professional,heritage_and_curation,5.0,6.0,1053-08-01
16452,1051-52,True,further_study,,further_study,,4.0,1053-08-01
16454,1051-52,True,further_study,,further_study,,1.0,1053-08-01
16456,1051-52,True,unemployed,,,,14.0,1053-08-01
16469,1051-52,False,,,,,,1053-08-01
16471,1051-52,True,employed,professional,heritage_and_curation,2.0,2.0,1053-08-01
16473,1051-52,False,,,,,,1053-08-01
16474,1051-52,True,further_study,,further_study,,2.0,1053-08-01
16475,1051-52,True,further_study,,further_study,,1.0,1053-08-01
16480,1051-52,True,employed,professional,creative_industries,4.0,7.0,1053-08-01
16494,1051-52,False,,,,,,1053-08-01
16496,1051-52,True,employed,non_professional,creative_industries,1.0,8.0,1053-08-01
16500,1051-52,True,employed,professional,heritage_and_curation,4.0,6.0,1053-08-01
16505,1051-52,True,employed,professional,finance_and_banking,3.0,2.0,1053-08-01
16506,1051-52,True,employed,professional,heritage_and_curation,4.0,4.0,1053-08-01
16509,1051-52,False,,,,,,1053-08-01
16512,1051-52,True,further_study,,further_study,,5.0,1053-08-01
16518,1051-52,True,employed,professional,craft_and_making,4.0,4.0,1053-08-01
16520,1051-52,False,,,,,,1053-08-01
16527,1051-52,True,employed,professional,allied_health_professions,4.0,4.0,1053-08-01
16537,1051-52,False,,,,,,1053-08-01
16541,1051-52,True,employed,non_professional,architecture_and_built_environment,2.0,10.0,1053-08-01
16544,1051-52,True,unemployed,,,,17.0,1053-08-01
16550,1051-52,False,,,,,,1053-08-01
16553,1051-52,True,further_study,,further_study,,2.0,1053-08-01
16556,1051-52,True,employed,professional,media_and_communications,5.0,1.0,1053-08-01
16558,1051-52,True,employed,non_professional,creative_industries,3.0,5.0,1053-08-01
16560,1051-52,True,employed,non_professional,heritage_and_curation,3.0,7.0,1053-08-01
16563,1051-52,False,,,,,,1053-08-01
16564,1051-52,True,unemployed,,,,20.0,1053-08-01
16568,1051-52,False,,,,,,1053-08-01
16573,1051-52,True,further_study,,further_study,,1.0,1053-08-01
16579,1051-52,False,,,,,,1053-08-01
16580,1051-52,True,further_study,,further_study,,4.0,1053-08-01
16582,1051-52,True,further_study,,further_study,,1.0,1053-08-01
16587,1051-52,True,employed,non_professional,creative_industries,5.0,3.0,1053-08-01
16594,1051-52,True,employed,professional,design_and_media,4.0,4.0,1053-08-01
16599,1051-52,True,employed,professional,creative_industries,3.0,6.0,1053-08-01
16602,1051-52,False,,,,,,1053-08-01
16604,1051-52,True,further_study,,further_study,,2.0,1053-08-01
16621,1051-52,False,,,,,,1053-08-01
16625,1051-52,True,unemployed,,,,19.0,1053-08-01
16635,1051-52,False,,,,,,1053-08-01
16642,1051-52,True,unemployed,,,,13.0,1053-08-01
16646,1051-52,True,unknown,,,,2.0,1053-08-01
16649,1051-52,False,,,,,,1053-08-01
16658,1051-52,True,employed,professional,craft_and_making,5.0,2.0,1053-08-01
16665,1051-52,False,,,,,,1053-08-01
16683,1051-52,False,,,,,,1053-08-01
16686,1051-52,False,,,,,,1053-08-01
16698,1051-52,True,unknown,,,,10.0,1053-08-01
16707,1051-52,True,employed,professional,craft_and_making,3.0,3.0,1053-08-01
16709,1051-52,True,unemployed,,,,13.0,1053-08-01
16715,1051-52,True,employed,non_professional,design_and_media,4.0,3.0,1053-08-01
16732,1051-52,True,employed,non_professional,architecture_and_built_environment,1.0,7.0,1053-08-01
16733,1051-52,True,employed,non_professional,finance_and_banking,2.0,8.0,1053-08-01
16749,1051-52,False,,,,,,1053-08-01
16761,1051-52,False,,,,,,1053-08-01
16762,1051-52,True,employed,professional,legal_services,5.0,5.0,1053-08-01
16764,1051-52,True,employed,professional,craft_and_making,4.0,3.0,1053-08-01
16769,1051-52,True,employed,professional,human_resources,2.0,5.0,1053-08-01
16772,1051-52,True,employed,professional,finance_and_banking,3.0,6.0,1053-08-01
16773,1051-52,True,further_study,,further_study,,4.0,1053-08-01
16778,1051-52,False,,,,,,1053-08-01
16783,1051-52,True,employed,non_professional,legal_services,2.0,10.0,1053-08-01
16801,1051-52,True,employed,professional,education,4.0,8.0,1053-08-01
16810,1051-52,True,employed,professional,design_and_media,4.0,11.0,1053-08-01
16811,1051-52,True,further_study,,further_study,,1.0,1053-08-01
16819,1051-52,True,employed,non_professional,heritage_and_curation,2.0,2.0,1053-08-01
16832,1051-52,False,,,,,,1053-08-01
16838,1051-52,True,employed,professional,hospitality_and_tourism,4.0,8.0,1053-08-01
16840,1051-52,True,employed,non_professional,ngo_and_charity,4.0,1.0,1053-08-01
16842,1051-52,False,,,,,,1053-08-01
16844,1051-52,True,employed,non_professional,heritage_and_curation,3.0,3.0,1053-08-01
16845,1051-52,True,employed,professional,architecture_and_built_environment,4.0,9.0,1053-08-01
16861,1051-52,True,employed,non_professional,media_and_communications,4.0,1.0,1053-08-01
16870,1051-52,True,further_study,,further_study,,5.0,1053-08-01
16871,1051-52,True,employed,professional,craft_and_making,4.0,1.0,1053-08-01
16878,1051-52,False,,,,,,1053-08-01
16879,1051-52,True,employed,non_professional,creative_industries,2.0,6.0,1053-08-01
16883,1051-52,True,unknown,,,,5.0,1053-08-01
16885,1051-52,True,unemployed,,,,12.0,1053-08-01
1689,1051-52,True,employed,non_professional,social_care,1.0,4.0,1053-08-01
16891,1051-52,True,employed,non_professional,craft_and_making,4.0,6.0,1053-08-01
16894,1051-52,True,unemployed,,,,17.0,1053-08-01
16902,1051-52,False,,,,,,1053-08-01
16904,1051-52,True,employed,non_professional,architecture_and_built_environment,3.0,5.0,1053-08-01
16908,1051-52,False,,,,,,1053-08-01
16909,1051-52,True,employed,professional,education,4.0,4.0,1053-08-01
16912,1051-52,True,employed,non_professional,craft_and_making,1.0,4.0,1053-08-01
16917,1051-52,True,employed,non_professional,human_resources,1.0,3.0,1053-08-01
16931,1051-52,True,employed,non_professional,heritage_and_curation,1.0,5.0,1053-08-01
