student_id,race,gender,ethnicity,prior_educational_experience,socio_economic_class_rank,physical_disability,mental_health_disability,specific_learning_disability,autistic_spectrum,adhd,dyslexia,other_neurodivergence,deaf_or_hearing_impaired,wheelchair_user,requires_personal_care,blind_or_visually_impaired,communication_difficulties,no_known_disabilities
4735,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,False,False,False,True,False,False,False,False,False
4736,Dwarf,Male,Sandstone,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4737,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
4738,Dwarf,Male,Flint,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
4739,Dwarf,Male,Alabaster,Vocational,5,False,False,False,False,False,False,False,True,False,False,False,False,True
4740,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4741,Dwarf,Female,Flint,Vocational,3,False,True,False,False,False,False,False,False,False,False,False,False,False
4742,Elf,Male,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4743,Dwarf,Male,Alabaster,Vocational,1,False,True,False,False,False,False,False,False,False,True,False,False,True
4744,Dwarf,Other,Sandstone,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
4745,Dwarf,Male,Granite,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4746,Dwarf,Male,Flint,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4747,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,True,False
4748,Elf,Male,Yew,Academic,5,False,False,False,True,False,False,False,False,False,False,False,False,True
4749,Dwarf,Male,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4750,Dwarf,Female,Granite,Vocational,2,False,False,False,False,False,False,False,False,True,False,False,False,True
4751,Dwarf,Male,Alabaster,Academic,3,False,False,False,False,False,False,True,False,False,False,False,False,False
4752,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4753,Elf,Female,Yew,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
4754,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4755,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4756,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,True,False,False,False
4757,Dwarf,Male,Flint,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,False
4758,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,True,False,False,True
4759,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4760,Elf,Other,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4761,Elf,Female,Holly,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4762,Elf,Other,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4763,Elf,Female,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4764,Dwarf,Male,Flint,Vocational,2,False,False,False,False,True,False,False,False,False,False,False,True,True
4765,Dwarf,Female,Alabaster,Vocational,5,False,False,False,False,True,False,False,False,False,False,False,False,False
4766,Dwarf,Other,Granite,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,True
4767,Elf,Female,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
4768,Elf,Male,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4769,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4770,Dwarf,Male,Flint,Vocational,3,True,False,False,False,True,False,False,False,False,False,False,False,True
4771,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4772,Elf,Male,Palm,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,False,True
4773,Dwarf,Male,Flint,Vocational,4,False,False,False,False,True,False,False,True,False,False,False,False,False
4774,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4775,Dwarf,Male,Flint,Academic,2,False,False,False,False,True,False,True,False,False,False,False,False,False
4776,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4777,Dwarf,Male,Flint,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
4778,Elf,Male,Palm,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
4779,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
4780,Dwarf,Male,Gypsum,Academic,2,False,True,False,False,False,False,False,False,False,False,False,False,True
4781,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4782,Elf,Male,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4783,Elf,Female,Holly,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
4784,Dwarf,Male,Flint,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4785,Elf,Male,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4786,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,True,False,False,False,False,False,False,True
4787,Elf,Female,Rowan,Academic,3,False,False,False,True,False,False,False,False,False,False,False,False,False
4788,Elf,Female,Baobab,Academic,4,False,True,False,False,False,False,False,False,False,False,False,False,True
4789,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4790,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4791,Dwarf,Male,Flint,Vocational,3,False,False,False,False,True,True,False,False,False,False,False,False,True
4792,Dwarf,Other,Malachite,Vocational,1,False,False,False,False,True,False,False,False,False,False,False,False,True
4793,Dwarf,Male,Sandstone,Vocational,3,False,False,True,False,False,False,False,False,False,False,False,False,False
4794,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
4795,Elf,Male,Rowan,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4796,Dwarf,Male,Granite,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4797,Elf,Male,Yew,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
4798,Dwarf,Female,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4799,Elf,Male,Holly,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4800,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,False
4801,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4802,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
4803,Dwarf,Female,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
4804,Elf,Male,Baobab,Academic,5,False,True,False,False,False,False,False,False,False,False,False,False,False
4805,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
4806,Dwarf,Female,Sandstone,Vocational,4,False,False,False,True,False,False,False,False,False,False,False,False,False
4807,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
4808,Elf,Other,Palm,Academic,5,False,True,False,False,False,False,False,False,False,False,False,False,False
4809,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4810,Dwarf,Female,Malachite,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,True
4811,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
4812,Elf,Female,Baobab,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
4813,Elf,Male,Palm,Academic,5,True,False,False,False,False,False,False,False,False,False,False,False,True
4814,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4815,Elf,Female,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4816,Elf,Female,Holly,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4817,Dwarf,Female,Gypsum,Vocational,3,False,True,False,False,False,False,False,False,False,False,False,False,False
4818,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,True,False,False,False,False,False,True
4819,Dwarf,Female,Flint,Vocational,2,False,False,False,True,False,False,False,False,False,False,False,False,True
4820,Dwarf,Male,Alabaster,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4821,Dwarf,Male,Granite,Vocational,4,False,True,False,False,True,False,False,False,False,False,False,True,True
4822,Dwarf,Male,Flint,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4823,Dwarf,Male,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,True,False
4824,Elf,Male,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4825,Dwarf,Female,Flint,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,True
4826,Dwarf,Male,Malachite,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,False,False
4827,Elf,Female,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
4828,Dwarf,Male,Malachite,Vocational,5,False,False,False,False,False,False,True,False,False,False,False,False,False
4829,Elf,Male,Yew,Academic,4,False,False,False,False,False,True,False,False,False,False,False,False,False
4830,Dwarf,Female,Flint,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4831,Elf,Female,Baobab,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4832,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
4833,Dwarf,Female,Flint,Academic,3,False,False,False,False,False,True,False,False,False,False,False,False,True
4834,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4835,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4836,Dwarf,Male,Granite,Vocational,2,True,False,False,False,False,False,False,False,False,False,False,False,False
4837,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
4838,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
4839,Elf,Male,Holly,Academic,5,False,False,False,False,False,False,True,False,False,False,False,False,False
4840,Elf,Male,Palm,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
4841,Dwarf,Other,Sandstone,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
4842,Dwarf,Other,Sandstone,Vocational,3,False,True,False,False,False,False,False,False,False,False,True,False,True
4843,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
4844,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,True,False,False,False,False,False
4845,Elf,Male,Baobab,Vocational,2,False,False,False,True,False,False,False,False,False,False,False,False,False
4846,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
4847,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
4848,Dwarf,Male,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
4849,Dwarf,Female,Gypsum,Vocational,2,False,False,False,False,False,False,False,True,False,False,False,False,False
4850,Elf,Male,Ash,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
